pair_id,protocol,gap_limit,token,exact_source,NC,DAC,near_region,near_index,far_index,PDMS_gap,near_PDMS,far_PDMS,near_q,far_q,near_r_knn,far_r_knn,common_noise_key
sensitivity:b450f88783c15dea:51:36,sensitivity,0.5,b450f88783c15dea,IL-native,1.0,1.0,boundary,51,36,0.019485428575990227,91.55737759322076,91.57686302179675,94.53125,96.875,1.4801591211805325,1.6144221407823258,sensitivity:b450f88783c15dea:51:36
sensitivity:b450f88783c15dea:53:42,sensitivity,0.5,b450f88783c15dea,IL-native,1.0,1.0,boundary,53,42,0.23974956628309485,92.88332607636059,93.12307564264368,67.1875,100.0,1.1294963553805095,2.6270966792363417,sensitivity:b450f88783c15dea:53:42
sensitivity:b450f88783c15dea:68:75,sensitivity,0.5,b450f88783c15dea,mts_8692,1.0,1.0,boundary,68,75,0.0333415749542354,92.28911247722587,92.3224540521801,94.53125,99.21875,1.4670461156988075,1.914612791016183,sensitivity:b450f88783c15dea:68:75
sensitivity:b46befc3e5a756ec:37:36,sensitivity,0.5,b46befc3e5a756ec,IL-native,1.0,1.0,boundary,37,36,0.06108131966394126,90.23931854031107,90.17823722064713,83.59375,97.65625,1.1933629631263152,1.5723672686469934,sensitivity:b46befc3e5a756ec:37:36
sensitivity:b46befc3e5a756ec:39:35,sensitivity,0.5,b46befc3e5a756ec,IL-native,1.0,1.0,boundary,39,35,0.08497412912515756,90.86200012504356,90.77702599591841,64.84375,96.09375,1.071652804783106,1.5025361574520308,sensitivity:b46befc3e5a756ec:39:35
sensitivity:b46befc3e5a756ec:47:33,sensitivity,0.5,b46befc3e5a756ec,IL-native,1.0,1.0,boundary,47,33,0.009473880050293815,88.78002427449418,88.77055039444389,92.1875,95.3125,1.4012875228816901,1.4604220046722718,sensitivity:b46befc3e5a756ec:47:33
sensitivity:b4929fe228725c94:33:51,sensitivity,0.5,b4929fe228725c94,IL-native,1.0,1.0,core,33,51,0.2740577032595155,89.58596830480433,89.31191060154481,28.125,95.3125,0.8761340326341702,1.943541409199565,sensitivity:b4929fe228725c94:33:51
sensitivity:b4e37918a3075f27:141:137,sensitivity,0.5,b4e37918a3075f27,Bridge-0.4_mts_8692,1.0,1.0,boundary,141,137,0.04292902979288726,94.3789711850477,94.42190021484059,93.75,95.3125,1.3196530991463922,1.473325847987527,sensitivity:b4e37918a3075f27:141:137
sensitivity:b4e37918a3075f27:35:34,sensitivity,0.5,b4e37918a3075f27,IL-native,1.0,1.0,boundary,35,34,0.055088555694894126,93.22842744263615,93.28351599833104,60.15625,95.3125,1.04346405427489,1.42686735894079,sensitivity:b4e37918a3075f27:35:34
sensitivity:b4e37918a3075f27:43:48,sensitivity,0.5,b4e37918a3075f27,IL-native,1.0,1.0,boundary,43,48,0.03790192204174048,93.40017440967175,93.36227248763001,90.625,99.21875,1.23069352547438,2.034898050486489,sensitivity:b4e37918a3075f27:43:48
sensitivity:b4e37918a3075f27:58:40,sensitivity,0.5,b4e37918a3075f27,IL-native,1.0,1.0,boundary,58,40,0.26133252750591396,92.2773208032389,92.01598827573298,78.90625,98.4375,1.1138803622510223,1.7881254415930352,sensitivity:b4e37918a3075f27:58:40
sensitivity:b512bc2c568d5b7a:129:137,sensitivity,0.5,b512bc2c568d5b7a,Bridge-0.4_mts_8692,1.0,1.0,boundary,129,137,0.0,100.0,100.0,92.96875,96.09375,1.5011255439705322,1.8382849034899666,sensitivity:b512bc2c568d5b7a:129:137
sensitivity:b512bc2c568d5b7a:32:33,sensitivity,0.5,b512bc2c568d5b7a,IL-native,1.0,1.0,boundary,32,33,0.0,100.0,100.0,65.625,96.09375,1.075793760042641,1.8209475572791327,sensitivity:b512bc2c568d5b7a:32:33
sensitivity:b53636b863815077:53:54,sensitivity,0.5,b53636b863815077,IL-native,1.0,1.0,boundary,53,54,0.12292772285169917,92.41273245331043,92.28980473045873,81.25,98.4375,1.1735561559937302,1.9075697732164498,sensitivity:b53636b863815077:53:54
sensitivity:b548689d07d15535:133:141,sensitivity,0.5,b548689d07d15535,Bridge-0.4_mts_8692,1.0,1.0,boundary,133,141,0.03134428165975578,91.34338933474805,91.37473361640781,92.1875,96.875,1.499841072212783,1.9704990485075415,sensitivity:b548689d07d15535:133:141
sensitivity:b5a136c8bff95db6:149:145,sensitivity,0.5,b5a136c8bff95db6,Bridge-0.4_mts_8751,1.0,1.0,boundary,149,145,0.0,100.0,100.0,89.84375,96.09375,1.5538274094755522,1.701270847680646,sensitivity:b5a136c8bff95db6:149:145
sensitivity:b5a136c8bff95db6:33:42,sensitivity,0.5,b5a136c8bff95db6,IL-native,1.0,1.0,boundary,33,42,0.0,100.0,100.0,80.46875,96.875,1.3174270443444533,1.996693950982019,sensitivity:b5a136c8bff95db6:33:42
sensitivity:b5d3d18e7d115933:128:132,sensitivity,0.5,b5d3d18e7d115933,Bridge-0.2_mts_8692,1.0,1.0,boundary,128,132,0.018733422224755714,81.84304233330617,81.82430891108142,89.84375,95.3125,1.358286001491977,1.5639837025560588,sensitivity:b5d3d18e7d115933:128:132
sensitivity:b5d7c17fe5375141:41:33,sensitivity,0.5,b5d7c17fe5375141,IL-native,1.0,1.0,boundary,41,33,0.0,58.333333333333336,58.333333333333336,93.75,99.21875,1.4869039124559031,1.9687829005488091,sensitivity:b5d7c17fe5375141:41:33
sensitivity:b6093d9c703e54b1:32:43,sensitivity,0.5,b6093d9c703e54b1,IL-native,1.0,1.0,boundary,32,43,0.0,100.0,100.0,72.65625,100.0,1.115800828495693,3.8346547313356973,sensitivity:b6093d9c703e54b1:32:43
sensitivity:b6093d9c703e54b1:34:55,sensitivity,0.5,b6093d9c703e54b1,IL-native,1.0,1.0,boundary,34,55,0.0,100.0,100.0,62.5,96.09375,1.0577676561454603,1.6770836173705284,sensitivity:b6093d9c703e54b1:34:55
sensitivity:b63a589b5dcf521d:164:160,sensitivity,0.5,b63a589b5dcf521d,Bridge-0.2_grpo_9041,1.0,1.0,boundary,164,160,0.0,100.0,100.0,92.96875,100.0,1.488766920452618,2.464250138071305,sensitivity:b63a589b5dcf521d:164:160
sensitivity:b63a589b5dcf521d:172:168,sensitivity,0.5,b63a589b5dcf521d,Bridge-0.2_grpo_9041,1.0,1.0,boundary,172,168,0.0,100.0,100.0,92.96875,100.0,1.4871155320834621,2.405392157221918,sensitivity:b63a589b5dcf521d:172:168
sensitivity:b63b325909a058c9:148:156,sensitivity,0.5,b63b325909a058c9,Bridge-0.2_mts_8751,1.0,1.0,boundary,148,156,0.19112324947262493,98.79251424742564,98.60139099795302,88.28125,95.3125,1.5411890625853044,1.7615718638295532,sensitivity:b63b325909a058c9:148:156
sensitivity:b63b325909a058c9:32:40,sensitivity,0.5,b63b325909a058c9,IL-native,1.0,1.0,boundary,32,40,0.4182484542254912,95.83690921437743,95.41866076015194,93.75,99.21875,1.6085269649610558,2.8563971312414544,sensitivity:b63b325909a058c9:32:40
sensitivity:b63b325909a058c9:34:51,sensitivity,0.5,b63b325909a058c9,IL-native,1.0,1.0,boundary,34,51,0.38244101212205805,95.64282924196009,95.26038822983803,86.71875,100.0,1.35123065889131,5.2264740139166594,sensitivity:b63b325909a058c9:34:51
sensitivity:b65e09c4d8125da0:40:36,sensitivity,0.5,b65e09c4d8125da0,IL-native,1.0,1.0,boundary,40,36,0.00029720889281747986,86.91585697939045,86.91615418828327,62.5,96.09375,1.0999510001356885,1.540761165383065,sensitivity:b65e09c4d8125da0:40:36
sensitivity:b65e09c4d8125da0:45:52,sensitivity,0.5,b65e09c4d8125da0,IL-native,1.0,1.0,boundary,45,52,0.37559173531005285,85.81145247127657,85.43586073596651,84.375,99.21875,1.2527837588797897,1.7890896675663044,sensitivity:b65e09c4d8125da0:45:52
sensitivity:b65e09c4d8125da0:61:59,sensitivity,0.5,b65e09c4d8125da0,IL-native,1.0,1.0,boundary,61,59,0.04656653538980038,87.28683505802702,87.24026852263722,85.9375,96.09375,1.2821396966697562,1.5368472557298616,sensitivity:b65e09c4d8125da0:61:59
sensitivity:b663343f65cd5e92:172:160,sensitivity,0.5,b663343f65cd5e92,Bridge-0.2_grpo_9041,1.0,1.0,boundary,172,160,0.0,100.0,100.0,92.1875,95.3125,1.5980035481957342,1.7242965932031606,sensitivity:b663343f65cd5e92:172:160
sensitivity:b663343f65cd5e92:35:51,sensitivity,0.5,b663343f65cd5e92,IL-native,1.0,1.0,boundary,35,51,0.0,100.0,100.0,62.5,99.21875,1.1098051529946764,2.44012586754895,sensitivity:b663343f65cd5e92:35:51
sensitivity:b696a6cffd3a5700:176:180,sensitivity,0.5,b696a6cffd3a5700,Bridge-0.2_apr_9145,1.0,1.0,boundary,176,180,0.0,100.0,100.0,92.96875,95.3125,1.6954476683041575,1.824150219767552,sensitivity:b696a6cffd3a5700:176:180
sensitivity:b696a6cffd3a5700:188:184,sensitivity,0.5,b696a6cffd3a5700,Bridge-0.2_apr_9145,1.0,1.0,boundary,188,184,0.0,100.0,100.0,92.96875,97.65625,1.71970781010319,2.079307946777683,sensitivity:b696a6cffd3a5700:188:184
sensitivity:b696a6cffd3a5700:144:152,sensitivity,0.5,b696a6cffd3a5700,Bridge-0.2_mts_8751,1.0,1.0,boundary,144,152,0.0,100.0,100.0,92.96875,95.3125,1.6845875059774418,1.8439291109026026,sensitivity:b696a6cffd3a5700:144:152
sensitivity:b696a6cffd3a5700:148:156,sensitivity,0.5,b696a6cffd3a5700,Bridge-0.2_mts_8751,1.0,1.0,boundary,148,156,0.0,100.0,100.0,94.53125,97.65625,1.776148263806521,2.728362342126544,sensitivity:b696a6cffd3a5700:148:156
sensitivity:b6bba53a1bef520e:52:40,sensitivity,0.5,b6bba53a1bef520e,IL-native,1.0,1.0,boundary,52,40,0.02153543245685796,90.40809345219189,90.38655801973503,84.375,95.3125,1.350408835579273,1.6171517601383938,sensitivity:b6bba53a1bef520e:52:40
sensitivity:b74282046c9b5e26:156:152,sensitivity,0.5,b74282046c9b5e26,Bridge-0.2_mts_8751,1.0,1.0,boundary,156,152,0.114966305989185,88.32636135190009,88.2113950459109,94.53125,96.875,1.7078667895708906,1.8453630707892366,sensitivity:b74282046c9b5e26:156:152
sensitivity:b74282046c9b5e26:131:139,sensitivity,0.5,b74282046c9b5e26,Bridge-0.8_mts_8692,1.0,1.0,boundary,131,139,0.06626255025598482,88.06825474063551,88.00199219037953,92.96875,96.09375,1.6184459282692296,1.8041770830834116,sensitivity:b74282046c9b5e26:131:139
sensitivity:b74282046c9b5e26:135:143,sensitivity,0.5,b74282046c9b5e26,Bridge-0.8_mts_8692,1.0,1.0,boundary,135,143,0.024841900033891307,88.00886238915041,87.98402048911652,94.53125,97.65625,1.7214806259778124,1.8729753461762997,sensitivity:b74282046c9b5e26:135:143
sensitivity:b74282046c9b5e26:0:4,sensitivity,0.5,b74282046c9b5e26,GT,1.0,1.0,boundary,0,4,0.0,87.85633304128407,87.85633304128407,93.75,96.09375,1.6481114779169035,1.7566619697032417,sensitivity:b74282046c9b5e26:0:4
sensitivity:b74282046c9b5e26:1:6,sensitivity,0.5,b74282046c9b5e26,GT,1.0,1.0,boundary,1,6,0.0,87.85633304128407,87.85633304128407,93.75,96.09375,1.6545995784345504,1.7624443839157364,sensitivity:b74282046c9b5e26:1:6
sensitivity:b74282046c9b5e26:2:10,sensitivity,0.5,b74282046c9b5e26,GT,1.0,1.0,boundary,2,10,0.034289990687298655,87.9072586522069,87.87296866151961,93.75,99.21875,1.6682877590743055,2.2251484954436767,sensitivity:b74282046c9b5e26:2:10
sensitivity:b74282046c9b5e26:3:15,sensitivity,0.5,b74282046c9b5e26,GT,1.0,1.0,boundary,3,15,0.01410825584441966,87.8704412971285,87.85633304128407,93.75,99.21875,1.6708376675033132,2.123507296206862,sensitivity:b74282046c9b5e26:3:15
sensitivity:b74282046c9b5e26:5:11,sensitivity,0.5,b74282046c9b5e26,GT,1.0,1.0,boundary,5,11,0.0,87.85633304128407,87.85633304128407,93.75,97.65625,1.6487842039129024,1.8745751137936089,sensitivity:b74282046c9b5e26:5:11
sensitivity:b74282046c9b5e26:12:20,sensitivity,0.5,b74282046c9b5e26,GT,1.0,1.0,boundary,12,20,0.4296933478653244,88.33911420101975,87.90942085315443,90.625,100.0,1.5049887395729993,4.37538195201774,sensitivity:b74282046c9b5e26:12:20
sensitivity:b74282046c9b5e26:13:16,sensitivity,0.5,b74282046c9b5e26,GT,1.0,1.0,boundary,13,16,0.2973895043045047,88.15372254558858,87.85633304128407,94.53125,100.0,1.6959594754245249,3.353226889911145,sensitivity:b74282046c9b5e26:13:16
sensitivity:b74282046c9b5e26:26:21,sensitivity,0.5,b74282046c9b5e26,GT,1.0,1.0,boundary,26,21,0.0,87.85633304128407,87.85633304128407,94.53125,100.0,1.6938529655288124,5.023314622933403,sensitivity:b74282046c9b5e26:26:21
sensitivity:b74282046c9b5e26:27:29,sensitivity,0.5,b74282046c9b5e26,GT,1.0,1.0,boundary,27,29,0.0017651688314970215,87.84760790980259,87.84937307863409,94.53125,95.3125,1.6881396815114573,1.7269397317493165,sensitivity:b74282046c9b5e26:27:29
sensitivity:b74282046c9b5e26:31:28,sensitivity,0.5,b74282046c9b5e26,GT,1.0,1.0,boundary,31,28,0.0,87.85633304128407,87.85633304128407,93.75,96.09375,1.6580986370854927,1.7313889684133748,sensitivity:b74282046c9b5e26:31:28
sensitivity:b74282046c9b5e26:56:42,sensitivity,0.5,b74282046c9b5e26,IL-native,1.0,1.0,boundary,56,42,0.08306549468768765,87.85633304128407,87.77326754659639,88.28125,96.09375,1.4202604187523855,1.7509279011905965,sensitivity:b74282046c9b5e26:56:42
sensitivity:b7520d4aabdb522f:160:164,sensitivity,0.5,b7520d4aabdb522f,Bridge-0.2_grpo_9041,1.0,1.0,boundary,160,164,0.0,100.0,100.0,90.625,98.4375,1.3931526192699983,1.9948442556350467,sensitivity:b7520d4aabdb522f:160:164
sensitivity:b7520d4aabdb522f:144:152,sensitivity,0.5,b7520d4aabdb522f,Bridge-0.2_mts_8751,1.0,1.0,boundary,144,152,0.0,100.0,100.0,81.25,98.4375,1.1593654040583923,1.806407206934828,sensitivity:b7520d4aabdb522f:144:152
sensitivity:b7520d4aabdb522f:145:153,sensitivity,0.5,b7520d4aabdb522f,Bridge-0.4_mts_8751,1.0,1.0,boundary,145,153,0.0,100.0,100.0,92.1875,98.4375,1.4393926368967407,2.0191814041091987,sensitivity:b7520d4aabdb522f:145:153
sensitivity:b7520d4aabdb522f:150:146,sensitivity,0.5,b7520d4aabdb522f,Bridge-0.6_mts_8751,1.0,1.0,boundary,150,146,0.0,100.0,100.0,93.75,98.4375,1.5038721456165167,1.7838704280053455,sensitivity:b7520d4aabdb522f:150:146
sensitivity:b7520d4aabdb522f:33:49,sensitivity,0.5,b7520d4aabdb522f,IL-native,1.0,1.0,boundary,33,49,0.0,100.0,100.0,64.84375,97.65625,1.054176508214917,1.7259886362388812,sensitivity:b7520d4aabdb522f:33:49
sensitivity:b76fdedd0d1d5f46:32:39,sensitivity,0.5,b76fdedd0d1d5f46,IL-native,1.0,1.0,boundary,32,39,0.0,100.0,100.0,78.125,95.3125,1.3209637870051036,1.8977153397076412,sensitivity:b76fdedd0d1d5f46:32:39
sensitivity:b76fdedd0d1d5f46:34:40,sensitivity,0.5,b76fdedd0d1d5f46,IL-native,1.0,1.0,boundary,34,40,0.0,100.0,100.0,71.875,97.65625,1.2189128526544006,2.2026630104586857,sensitivity:b76fdedd0d1d5f46:34:40
sensitivity:b790a763e1ee538e:44:59,sensitivity,0.5,b790a763e1ee538e,IL-native,1.0,1.0,boundary,44,59,0.021192764502018235,96.90605073292745,96.88485796842544,73.4375,99.21875,1.142711504379562,2.2174400189327086,sensitivity:b790a763e1ee538e:44:59
sensitivity:b7b9f31751e459f0:128:132,sensitivity,0.5,b7b9f31751e459f0,Bridge-0.2_mts_8692,1.0,1.0,boundary,128,132,0.39746334632249614,90.25748210895678,89.86001876263428,82.8125,96.09375,1.4205595215760531,1.8612060177604515,sensitivity:b7b9f31751e459f0:128:132
sensitivity:b7b9f31751e459f0:45:33,sensitivity,0.5,b7b9f31751e459f0,IL-native,1.0,1.0,boundary,45,33,0.4610333541222076,90.24608656083353,90.70711991495574,79.6875,96.09375,1.3546836343346829,1.8514323179410495,sensitivity:b7b9f31751e459f0:45:33
sensitivity:b7d4e7ebc5c75968:156:152,sensitivity,0.5,b7d4e7ebc5c75968,Bridge-0.2_mts_8751,1.0,1.0,boundary,156,152,0.0011840969297765014,90.19315657530422,90.19434067223399,93.75,96.09375,1.410098889855971,1.505989185578289,sensitivity:b7d4e7ebc5c75968:156:152
sensitivity:b940d77be0d45ec9:130:134,sensitivity,0.5,b940d77be0d45ec9,Bridge-0.6_mts_8692,1.0,1.0,boundary,130,134,0.0037212240970774246,97.11782242291926,97.11410119882218,94.53125,96.09375,1.5091849897137222,1.579611545214649,sensitivity:b940d77be0d45ec9:130:134
sensitivity:b940d77be0d45ec9:138:142,sensitivity,0.5,b940d77be0d45ec9,Bridge-0.6_mts_8692,1.0,1.0,boundary,138,142,0.012871244871348608,97.08139070097272,97.06851945610137,94.53125,96.09375,1.5087229369910913,1.6299221837205913,sensitivity:b940d77be0d45ec9:138:142
sensitivity:b940d77be0d45ec9:146:150,sensitivity,0.5,b940d77be0d45ec9,Bridge-0.6_mts_8751,1.0,1.0,boundary,146,150,0.018920092249231857,97.38691811033853,97.3679980180893,91.40625,95.3125,1.324189846002828,1.5254041517594836,sensitivity:b940d77be0d45ec9:146:150
sensitivity:b940d77be0d45ec9:158:154,sensitivity,0.5,b940d77be0d45ec9,Bridge-0.6_mts_8751,1.0,1.0,boundary,158,154,0.010954976626010193,97.33825545843416,97.34921043506017,92.1875,95.3125,1.3779423796075048,1.5346540422863637,sensitivity:b940d77be0d45ec9:158:154
sensitivity:b940d77be0d45ec9:23:27,sensitivity,0.5,b940d77be0d45ec9,GT,1.0,1.0,boundary,23,27,0.016677863050091446,97.61279282342194,97.62947068647203,93.75,98.4375,1.4268948312502472,1.7538887934148841,sensitivity:b940d77be0d45ec9:23:27
sensitivity:b940d77be0d45ec9:42:46,sensitivity,0.5,b940d77be0d45ec9,IL-native,1.0,1.0,boundary,42,46,0.016546857555781003,98.35461003620554,98.33806317864976,57.8125,99.21875,1.0489736637119238,2.123109292243696,sensitivity:b940d77be0d45ec9:42:46
sensitivity:b940d77be0d45ec9:44:53,sensitivity,0.5,b940d77be0d45ec9,IL-native,1.0,1.0,boundary,44,53,0.030756780364512792,97.79822071047015,97.82897749083466,65.625,95.3125,1.1135605827054322,1.5597108514979054,sensitivity:b940d77be0d45ec9:44:53
sensitivity:b9bcc9d0efaf5c7e:34:33,sensitivity,0.5,b9bcc9d0efaf5c7e,IL-native,1.0,1.0,boundary,34,33,0.0,100.0,100.0,58.59375,100.0,1.0391429460070738,1.908035826069998,sensitivity:b9bcc9d0efaf5c7e:34:33
sensitivity:b9bcc9d0efaf5c7e:38:35,sensitivity,0.5,b9bcc9d0efaf5c7e,IL-native,1.0,1.0,boundary,38,35,0.0,100.0,100.0,88.28125,99.21875,1.3509165212116228,1.7703999591212332,sensitivity:b9bcc9d0efaf5c7e:38:35
sensitivity:b9bcc9d0efaf5c7e:39:48,sensitivity,0.5,b9bcc9d0efaf5c7e,IL-native,1.0,1.0,boundary,39,48,0.0,100.0,100.0,56.25,98.4375,1.0220897793572152,1.7294663345065577,sensitivity:b9bcc9d0efaf5c7e:39:48
sensitivity:b9e0dc94c7725924:160:172,sensitivity,0.5,b9e0dc94c7725924,Bridge-0.2_grpo_9041,1.0,1.0,boundary,160,172,0.025892957900666147,98.76783061134059,98.74193765343992,90.625,98.4375,1.2765896428771493,1.5980354581635663,sensitivity:b9e0dc94c7725924:160:172
sensitivity:b9e0dc94c7725924:140:136,sensitivity,0.5,b9e0dc94c7725924,Bridge-0.2_mts_8692,1.0,1.0,boundary,140,136,0.02564308954201522,98.73513054331382,98.76077363285583,92.1875,98.4375,1.3663149938940737,1.5730751239473963,sensitivity:b9e0dc94c7725924:140:136
sensitivity:ba1a894e5a6350d2:140:128,sensitivity,0.5,ba1a894e5a6350d2,Bridge-0.2_mts_8692,1.0,1.0,core,140,128,0.23765696640377598,95.76289310019173,96.00055006659551,25.0,95.3125,0.8709546717933315,1.4925938947714363,sensitivity:ba1a894e5a6350d2:140:128
sensitivity:ba1a894e5a6350d2:141:129,sensitivity,0.5,ba1a894e5a6350d2,Bridge-0.4_mts_8692,1.0,1.0,boundary,141,129,0.21596936815745948,95.73663189961704,95.9526012677745,81.25,98.4375,1.223516396651578,1.7118123043758953,sensitivity:ba1a894e5a6350d2:141:129
sensitivity:ba1a894e5a6350d2:32:52,sensitivity,0.5,ba1a894e5a6350d2,IL-native,1.0,1.0,boundary,32,52,0.09732430477437504,94.7319150792207,94.82923938399507,92.1875,95.3125,1.3608797872139702,1.4886826970901126,sensitivity:ba1a894e5a6350d2:32:52
sensitivity:ba1a894e5a6350d2:35:46,sensitivity,0.5,ba1a894e5a6350d2,IL-native,1.0,1.0,boundary,35,46,0.005225068801436805,95.22470369896551,95.21947863016408,54.6875,98.4375,1.0321218044527718,1.9327921312256688,sensitivity:ba1a894e5a6350d2:35:46
sensitivity:ba1a894e5a6350d2:38:44,sensitivity,0.5,ba1a894e5a6350d2,IL-native,1.0,1.0,boundary,38,44,0.4931682785104954,95.97098657794868,96.46415485645917,89.0625,99.21875,1.2753315969902115,2.0837636758240023,sensitivity:ba1a894e5a6350d2:38:44
sensitivity:ba1a894e5a6350d2:55:57,sensitivity,0.5,ba1a894e5a6350d2,IL-native,1.0,1.0,boundary,55,57,0.4519160290366102,96.11255459596393,96.56447062500054,92.1875,97.65625,1.337199301461841,1.5538812163473885,sensitivity:ba1a894e5a6350d2:55:57
sensitivity:ba1ace8df74d5f7b:133:129,sensitivity,0.5,ba1ace8df74d5f7b,Bridge-0.4_mts_8692,1.0,1.0,boundary,133,129,0.008625982696145229,85.12368096389108,85.11505498119493,92.1875,96.09375,1.5417864791872198,1.759187146532243,sensitivity:ba1ace8df74d5f7b:133:129
sensitivity:ba1ace8df74d5f7b:5:0,sensitivity,0.5,ba1ace8df74d5f7b,GT,1.0,1.0,boundary,5,0,0.0,85.16269195450799,85.16269195450799,93.75,96.09375,1.6124926567014957,1.7032530835398463,sensitivity:ba1ace8df74d5f7b:5:0
sensitivity:ba1ace8df74d5f7b:11:1,sensitivity,0.5,ba1ace8df74d5f7b,GT,1.0,1.0,boundary,11,1,0.0,85.16269195450799,85.16269195450799,92.1875,96.09375,1.5088499695574937,1.7390727959968135,sensitivity:ba1ace8df74d5f7b:11:1
sensitivity:ba1ace8df74d5f7b:12:18,sensitivity,0.5,ba1ace8df74d5f7b,GT,1.0,1.0,boundary,12,18,0.026626659984273715,85.31374768725996,85.28712102727569,91.40625,97.65625,1.4565118451249854,2.2928854974950985,sensitivity:ba1ace8df74d5f7b:12:18
sensitivity:ba1ace8df74d5f7b:15:3,sensitivity,0.5,ba1ace8df74d5f7b,GT,1.0,1.0,boundary,15,3,0.0,85.16269195450799,85.16269195450799,93.75,96.09375,1.6033588841839483,1.7433357268837546,sensitivity:ba1ace8df74d5f7b:15:3
sensitivity:ba1ace8df74d5f7b:21:27,sensitivity,0.5,ba1ace8df74d5f7b,GT,1.0,1.0,boundary,21,27,0.002029121162607339,85.14776884714017,85.14979796830278,92.96875,96.09375,1.572254381770834,1.706041142062688,sensitivity:ba1ace8df74d5f7b:21:27
sensitivity:ba1ace8df74d5f7b:32:63,sensitivity,0.5,ba1ace8df74d5f7b,IL-native,1.0,1.0,boundary,32,63,0.0058158645352506255,85.76258447856998,85.75676861403473,58.59375,95.3125,1.0346732648918495,1.6384710454888316,sensitivity:ba1ace8df74d5f7b:32:63
sensitivity:ba1ace8df74d5f7b:44:61,sensitivity,0.5,ba1ace8df74d5f7b,IL-native,1.0,1.0,boundary,44,61,0.04956908926253334,85.34669868182911,85.39626777109164,71.09375,96.875,1.155251937060697,1.887616495184986,sensitivity:ba1ace8df74d5f7b:44:61
sensitivity:ba1ace8df74d5f7b:51:33,sensitivity,0.5,ba1ace8df74d5f7b,IL-native,1.0,1.0,boundary,51,33,0.03628261585700443,85.65794646769595,85.62166385183895,86.71875,96.875,1.3922921763058285,1.870811262480062,sensitivity:ba1ace8df74d5f7b:51:33
sensitivity:ba642ba3c9a65fe7:168:172,sensitivity,0.5,ba642ba3c9a65fe7,Bridge-0.2_grpo_9041,1.0,1.0,boundary,168,172,0.012843026371655242,94.55988489442633,94.54704186805468,89.0625,98.4375,1.3990888318594756,1.827455992290945,sensitivity:ba642ba3c9a65fe7:168:172
