token,stage,count
daaed109e7eb5f66,raw,192
daaed109e7eb5f66,hard_safety,190
daaed109e7eb5f66,compatible,28
daaed109e7eb5f66,quality,23
daaed109e7eb5f66,local,23
daaed109e7eb5f66,global_front2,0
daaed109e7eb5f66,conditional_front2,2
de9806cb0a2c53a3,raw,192
de9806cb0a2c53a3,hard_safety,192
de9806cb0a2c53a3,compatible,39
de9806cb0a2c53a3,quality,28
de9806cb0a2c53a3,local,28
de9806cb0a2c53a3,global_front2,0
de9806cb0a2c53a3,conditional_front2,2
cd3f3ec4f0dc515f,raw,192
cd3f3ec4f0dc515f,hard_safety,191
cd3f3ec4f0dc515f,compatible,30
cd3f3ec4f0dc515f,quality,27
cd3f3ec4f0dc515f,local,27
cd3f3ec4f0dc515f,global_front2,0
cd3f3ec4f0dc515f,conditional_front2,2
481b84c931245f5d,raw,192
481b84c931245f5d,hard_safety,192
481b84c931245f5d,compatible,36
481b84c931245f5d,quality,21
481b84c931245f5d,local,21
481b84c931245f5d,global_front2,0
481b84c931245f5d,conditional_front2,2
6aeb37c47f385f06,raw,192
6aeb37c47f385f06,hard_safety,192
6aeb37c47f385f06,compatible,49
6aeb37c47f385f06,quality,43
6aeb37c47f385f06,local,43
6aeb37c47f385f06,global_front2,0
6aeb37c47f385f06,conditional_front2,2
165b4475bd6b5188,raw,192
165b4475bd6b5188,hard_safety,180
165b4475bd6b5188,compatible,35
165b4475bd6b5188,quality,26
165b4475bd6b5188,local,26
165b4475bd6b5188,global_front2,0
165b4475bd6b5188,conditional_front2,2
c5a1a4e21a4952b7,raw,192
c5a1a4e21a4952b7,hard_safety,192
c5a1a4e21a4952b7,compatible,32
c5a1a4e21a4952b7,quality,19
c5a1a4e21a4952b7,local,19
c5a1a4e21a4952b7,global_front2,1
c5a1a4e21a4952b7,conditional_front2,2
aac897560e0f5dab,raw,192
aac897560e0f5dab,hard_safety,192
aac897560e0f5dab,compatible,32
aac897560e0f5dab,quality,30
aac897560e0f5dab,local,30
aac897560e0f5dab,global_front2,0
aac897560e0f5dab,conditional_front2,2
1e66e2bddb1d5b49,raw,192
1e66e2bddb1d5b49,hard_safety,191
1e66e2bddb1d5b49,compatible,31
1e66e2bddb1d5b49,quality,25
1e66e2bddb1d5b49,local,25
1e66e2bddb1d5b49,global_front2,0
1e66e2bddb1d5b49,conditional_front2,2
dfdc23aed4e95e49,raw,192
dfdc23aed4e95e49,hard_safety,192
dfdc23aed4e95e49,compatible,48
dfdc23aed4e95e49,quality,48
dfdc23aed4e95e49,local,48
dfdc23aed4e95e49,global_front2,48
dfdc23aed4e95e49,conditional_front2,48
49a1e581f3a35a49,raw,192
49a1e581f3a35a49,hard_safety,192
49a1e581f3a35a49,compatible,31
49a1e581f3a35a49,quality,31
49a1e581f3a35a49,local,31
49a1e581f3a35a49,global_front2,31
49a1e581f3a35a49,conditional_front2,31
9263d47ef82d5a88,raw,192
9263d47ef82d5a88,hard_safety,192
9263d47ef82d5a88,compatible,30
9263d47ef82d5a88,quality,22
9263d47ef82d5a88,local,22
9263d47ef82d5a88,global_front2,0
9263d47ef82d5a88,conditional_front2,2
c216554d4bd6519f,raw,192
c216554d4bd6519f,hard_safety,192
c216554d4bd6519f,compatible,33
c216554d4bd6519f,quality,23
c216554d4bd6519f,local,23
c216554d4bd6519f,global_front2,0
c216554d4bd6519f,conditional_front2,2
0354be0727e25157,raw,192
0354be0727e25157,hard_safety,192
0354be0727e25157,compatible,31
0354be0727e25157,quality,22
0354be0727e25157,local,22
0354be0727e25157,global_front2,2
0354be0727e25157,conditional_front2,2
26dfdbfcecfe50bd,raw,192
26dfdbfcecfe50bd,hard_safety,188
26dfdbfcecfe50bd,compatible,27
26dfdbfcecfe50bd,quality,22
26dfdbfcecfe50bd,local,22
26dfdbfcecfe50bd,global_front2,0
26dfdbfcecfe50bd,conditional_front2,2
cc3160abbcbb543a,raw,192
cc3160abbcbb543a,hard_safety,192
cc3160abbcbb543a,compatible,31
cc3160abbcbb543a,quality,22
cc3160abbcbb543a,local,22
cc3160abbcbb543a,global_front2,0
cc3160abbcbb543a,conditional_front2,2
fc696e1d378654d4,raw,192
fc696e1d378654d4,hard_safety,192
fc696e1d378654d4,compatible,30
fc696e1d378654d4,quality,19
fc696e1d378654d4,local,19
fc696e1d378654d4,global_front2,0
fc696e1d378654d4,conditional_front2,2
3fa2f81cff025162,raw,192
3fa2f81cff025162,hard_safety,192
3fa2f81cff025162,compatible,29
3fa2f81cff025162,quality,26
3fa2f81cff025162,local,26
3fa2f81cff025162,global_front2,0
3fa2f81cff025162,conditional_front2,2
1d0a4f1f6cbd5e38,raw,192
1d0a4f1f6cbd5e38,hard_safety,192
1d0a4f1f6cbd5e38,compatible,30
1d0a4f1f6cbd5e38,quality,30
1d0a4f1f6cbd5e38,local,30
1d0a4f1f6cbd5e38,global_front2,30
1d0a4f1f6cbd5e38,conditional_front2,30
eff59f39f085525f,raw,192
eff59f39f085525f,hard_safety,192
eff59f39f085525f,compatible,31
eff59f39f085525f,quality,23
eff59f39f085525f,local,23
eff59f39f085525f,global_front2,0
eff59f39f085525f,conditional_front2,2
984be293f9195416,raw,192
984be293f9195416,hard_safety,190
984be293f9195416,compatible,33
984be293f9195416,quality,33
984be293f9195416,local,33
984be293f9195416,global_front2,33
984be293f9195416,conditional_front2,33
b235c02d47915476,raw,192
b235c02d47915476,hard_safety,183
b235c02d47915476,compatible,27
b235c02d47915476,quality,12
b235c02d47915476,local,11
b235c02d47915476,global_front2,0
b235c02d47915476,conditional_front2,2
3ac7810599d457a1,raw,192
3ac7810599d457a1,hard_safety,192
3ac7810599d457a1,compatible,44
3ac7810599d457a1,quality,44
3ac7810599d457a1,local,44
3ac7810599d457a1,global_front2,44
3ac7810599d457a1,conditional_front2,44
682378d23c335e89,raw,192
682378d23c335e89,hard_safety,192
682378d23c335e89,compatible,31
682378d23c335e89,quality,22
682378d23c335e89,local,22
682378d23c335e89,global_front2,0
682378d23c335e89,conditional_front2,2
73b4b5fcc5e55858,raw,192
73b4b5fcc5e55858,hard_safety,192
73b4b5fcc5e55858,compatible,29
73b4b5fcc5e55858,quality,29
73b4b5fcc5e55858,local,29
73b4b5fcc5e55858,global_front2,29
73b4b5fcc5e55858,conditional_front2,29
6f31d072740b5885,raw,192
6f31d072740b5885,hard_safety,190
6f31d072740b5885,compatible,32
6f31d072740b5885,quality,23
6f31d072740b5885,local,23
6f31d072740b5885,global_front2,2
6f31d072740b5885,conditional_front2,2
305b1bf4e7f45522,raw,192
305b1bf4e7f45522,hard_safety,192
305b1bf4e7f45522,compatible,30
305b1bf4e7f45522,quality,22
305b1bf4e7f45522,local,22
305b1bf4e7f45522,global_front2,0
305b1bf4e7f45522,conditional_front2,2
42d309d92a3a59c0,raw,192
42d309d92a3a59c0,hard_safety,161
42d309d92a3a59c0,compatible,33
42d309d92a3a59c0,quality,30
42d309d92a3a59c0,local,25
42d309d92a3a59c0,global_front2,0
42d309d92a3a59c0,conditional_front2,2
af16ba268df55dca,raw,192
af16ba268df55dca,hard_safety,192
af16ba268df55dca,compatible,29
af16ba268df55dca,quality,23
af16ba268df55dca,local,23
af16ba268df55dca,global_front2,0
af16ba268df55dca,conditional_front2,2
2ae8ac90c0ae5c8d,raw,192
2ae8ac90c0ae5c8d,hard_safety,192
2ae8ac90c0ae5c8d,compatible,42
2ae8ac90c0ae5c8d,quality,33
2ae8ac90c0ae5c8d,local,33
2ae8ac90c0ae5c8d,global_front2,0
2ae8ac90c0ae5c8d,conditional_front2,2
b512bc2c568d5b7a,raw,192
b512bc2c568d5b7a,hard_safety,192
b512bc2c568d5b7a,compatible,38
b512bc2c568d5b7a,quality,38
b512bc2c568d5b7a,local,38
b512bc2c568d5b7a,global_front2,38
b512bc2c568d5b7a,conditional_front2,38
7405ff66092d51da,raw,192
7405ff66092d51da,hard_safety,192
7405ff66092d51da,compatible,33
7405ff66092d51da,quality,33
7405ff66092d51da,local,33
7405ff66092d51da,global_front2,33
7405ff66092d51da,conditional_front2,33
23724912b8f153f0,raw,192
23724912b8f153f0,hard_safety,192
23724912b8f153f0,compatible,31
23724912b8f153f0,quality,31
23724912b8f153f0,local,31
23724912b8f153f0,global_front2,31
23724912b8f153f0,conditional_front2,31
6522fd9a31d25eb2,raw,192
6522fd9a31d25eb2,hard_safety,187
6522fd9a31d25eb2,compatible,41
6522fd9a31d25eb2,quality,27
6522fd9a31d25eb2,local,27
6522fd9a31d25eb2,global_front2,0
6522fd9a31d25eb2,conditional_front2,2
c6fcfafbbe7a59f8,raw,192
c6fcfafbbe7a59f8,hard_safety,192
c6fcfafbbe7a59f8,compatible,32
c6fcfafbbe7a59f8,quality,25
c6fcfafbbe7a59f8,local,25
c6fcfafbbe7a59f8,global_front2,0
c6fcfafbbe7a59f8,conditional_front2,2
5dbd0aba5f315388,raw,192
5dbd0aba5f315388,hard_safety,192
5dbd0aba5f315388,compatible,31
5dbd0aba5f315388,quality,31
5dbd0aba5f315388,local,31
5dbd0aba5f315388,global_front2,31
5dbd0aba5f315388,conditional_front2,31
958b596dd699594a,raw,192
958b596dd699594a,hard_safety,192
958b596dd699594a,compatible,33
958b596dd699594a,quality,33
958b596dd699594a,local,33
958b596dd699594a,global_front2,33
958b596dd699594a,conditional_front2,33
350714230cb55761,raw,192
350714230cb55761,hard_safety,192
350714230cb55761,compatible,35
350714230cb55761,quality,35
350714230cb55761,local,35
350714230cb55761,global_front2,35
350714230cb55761,conditional_front2,35
775b0dd554395fa3,raw,192
775b0dd554395fa3,hard_safety,84
775b0dd554395fa3,compatible,0
775b0dd554395fa3,quality,0
775b0dd554395fa3,local,0
775b0dd554395fa3,global_front2,0
775b0dd554395fa3,conditional_front2,0
635be215dc9d58c3,raw,192
635be215dc9d58c3,hard_safety,192
635be215dc9d58c3,compatible,37
635be215dc9d58c3,quality,25
635be215dc9d58c3,local,25
635be215dc9d58c3,global_front2,0
635be215dc9d58c3,conditional_front2,2
1499e758c6855a74,raw,192
1499e758c6855a74,hard_safety,192
1499e758c6855a74,compatible,30
1499e758c6855a74,quality,20
1499e758c6855a74,local,20
1499e758c6855a74,global_front2,0
1499e758c6855a74,conditional_front2,2
e9b0d4743b3f5256,raw,192
e9b0d4743b3f5256,hard_safety,192
e9b0d4743b3f5256,compatible,32
e9b0d4743b3f5256,quality,32
e9b0d4743b3f5256,local,32
e9b0d4743b3f5256,global_front2,32
e9b0d4743b3f5256,conditional_front2,32
3ff6652d6dec55da,raw,192
3ff6652d6dec55da,hard_safety,192
3ff6652d6dec55da,compatible,42
3ff6652d6dec55da,quality,33
3ff6652d6dec55da,local,33
3ff6652d6dec55da,global_front2,0
3ff6652d6dec55da,conditional_front2,2
3c30c0c940045ac2,raw,192
3c30c0c940045ac2,hard_safety,192
3c30c0c940045ac2,compatible,37
3c30c0c940045ac2,quality,19
3c30c0c940045ac2,local,19
3c30c0c940045ac2,global_front2,0
3c30c0c940045ac2,conditional_front2,3
b9e0dc94c7725924,raw,192
b9e0dc94c7725924,hard_safety,192
b9e0dc94c7725924,compatible,36
b9e0dc94c7725924,quality,13
b9e0dc94c7725924,local,13
b9e0dc94c7725924,global_front2,0
b9e0dc94c7725924,conditional_front2,2
0506b1697fb05337,raw,192
0506b1697fb05337,hard_safety,192
0506b1697fb05337,compatible,35
0506b1697fb05337,quality,33
0506b1697fb05337,local,33
0506b1697fb05337,global_front2,33
0506b1697fb05337,conditional_front2,33
7cfa2141cf77549d,raw,192
7cfa2141cf77549d,hard_safety,148
7cfa2141cf77549d,compatible,30
7cfa2141cf77549d,quality,30
7cfa2141cf77549d,local,0
7cfa2141cf77549d,global_front2,0
7cfa2141cf77549d,conditional_front2,0
089107cd2d6354e0,raw,192
089107cd2d6354e0,hard_safety,192
089107cd2d6354e0,compatible,31
089107cd2d6354e0,quality,31
089107cd2d6354e0,local,31
089107cd2d6354e0,global_front2,31
089107cd2d6354e0,conditional_front2,31
b03c039a00bd5792,raw,192
b03c039a00bd5792,hard_safety,192
b03c039a00bd5792,compatible,29
b03c039a00bd5792,quality,29
b03c039a00bd5792,local,29
b03c039a00bd5792,global_front2,29
b03c039a00bd5792,conditional_front2,29
064bbfac76a95dae,raw,192
064bbfac76a95dae,hard_safety,192
064bbfac76a95dae,compatible,25
064bbfac76a95dae,quality,25
064bbfac76a95dae,local,25
064bbfac76a95dae,global_front2,25
064bbfac76a95dae,conditional_front2,25
ad8019f55bc554de,raw,192
ad8019f55bc554de,hard_safety,192
ad8019f55bc554de,compatible,32
ad8019f55bc554de,quality,32
ad8019f55bc554de,local,32
ad8019f55bc554de,global_front2,32
ad8019f55bc554de,conditional_front2,32
073c4d0738b45047,raw,192
073c4d0738b45047,hard_safety,192
073c4d0738b45047,compatible,32
073c4d0738b45047,quality,20
073c4d0738b45047,local,20
073c4d0738b45047,global_front2,0
073c4d0738b45047,conditional_front2,2
b29e1677139a5f6b,raw,192
b29e1677139a5f6b,hard_safety,192
b29e1677139a5f6b,compatible,31
b29e1677139a5f6b,quality,20
b29e1677139a5f6b,local,20
b29e1677139a5f6b,global_front2,0
b29e1677139a5f6b,conditional_front2,2
c615107923dc5602,raw,192
c615107923dc5602,hard_safety,192
c615107923dc5602,compatible,52
c615107923dc5602,quality,52
c615107923dc5602,local,52
c615107923dc5602,global_front2,52
c615107923dc5602,conditional_front2,52
ffb15604a2a25cb8,raw,192
ffb15604a2a25cb8,hard_safety,192
ffb15604a2a25cb8,compatible,33
ffb15604a2a25cb8,quality,33
ffb15604a2a25cb8,local,33
ffb15604a2a25cb8,global_front2,33
ffb15604a2a25cb8,conditional_front2,33
4124b6e12f8b5f0d,raw,192
4124b6e12f8b5f0d,hard_safety,192
4124b6e12f8b5f0d,compatible,30
4124b6e12f8b5f0d,quality,19
4124b6e12f8b5f0d,local,19
4124b6e12f8b5f0d,global_front2,0
4124b6e12f8b5f0d,conditional_front2,2
a3298b678d225d61,raw,192
a3298b678d225d61,hard_safety,135
a3298b678d225d61,compatible,32
a3298b678d225d61,quality,20
a3298b678d225d61,local,19
a3298b678d225d61,global_front2,0
a3298b678d225d61,conditional_front2,2
e20b77b0ed075fb6,raw,192
e20b77b0ed075fb6,hard_safety,192
e20b77b0ed075fb6,compatible,44
e20b77b0ed075fb6,quality,36
e20b77b0ed075fb6,local,0
e20b77b0ed075fb6,global_front2,0
e20b77b0ed075fb6,conditional_front2,0
71452581394b54da,raw,192
71452581394b54da,hard_safety,192
71452581394b54da,compatible,29
71452581394b54da,quality,22
71452581394b54da,local,22
71452581394b54da,global_front2,2
71452581394b54da,conditional_front2,2
54399d56e69f5a2c,raw,192
54399d56e69f5a2c,hard_safety,189
54399d56e69f5a2c,compatible,58
54399d56e69f5a2c,quality,49
54399d56e69f5a2c,local,49
54399d56e69f5a2c,global_front2,0
54399d56e69f5a2c,conditional_front2,2
2bdd7e6fdc0e5977,raw,192
2bdd7e6fdc0e5977,hard_safety,192
2bdd7e6fdc0e5977,compatible,52
2bdd7e6fdc0e5977,quality,52
2bdd7e6fdc0e5977,local,52
2bdd7e6fdc0e5977,global_front2,52
2bdd7e6fdc0e5977,conditional_front2,52
2f875dc108ed572f,raw,192
2f875dc108ed572f,hard_safety,192
2f875dc108ed572f,compatible,34
2f875dc108ed572f,quality,34
2f875dc108ed572f,local,34
2f875dc108ed572f,global_front2,34
2f875dc108ed572f,conditional_front2,34
91513086606a567e,raw,192
91513086606a567e,hard_safety,192
91513086606a567e,compatible,51
91513086606a567e,quality,51
91513086606a567e,local,51
91513086606a567e,global_front2,51
91513086606a567e,conditional_front2,51
80dfd05ab759518f,raw,192
80dfd05ab759518f,hard_safety,192
80dfd05ab759518f,compatible,39
80dfd05ab759518f,quality,29
80dfd05ab759518f,local,29
80dfd05ab759518f,global_front2,0
80dfd05ab759518f,conditional_front2,2
d5e7dc43eb5c57cd,raw,192
d5e7dc43eb5c57cd,hard_safety,192
d5e7dc43eb5c57cd,compatible,35
d5e7dc43eb5c57cd,quality,35
d5e7dc43eb5c57cd,local,35
d5e7dc43eb5c57cd,global_front2,35
d5e7dc43eb5c57cd,conditional_front2,35
13014abb5b115ee2,raw,192
13014abb5b115ee2,hard_safety,189
13014abb5b115ee2,compatible,30
13014abb5b115ee2,quality,24
13014abb5b115ee2,local,24
13014abb5b115ee2,global_front2,0
13014abb5b115ee2,conditional_front2,2
9430278b77c05446,raw,192
9430278b77c05446,hard_safety,188
9430278b77c05446,compatible,31
9430278b77c05446,quality,18
9430278b77c05446,local,18
9430278b77c05446,global_front2,0
9430278b77c05446,conditional_front2,2
97e38fdccf915283,raw,192
97e38fdccf915283,hard_safety,192
97e38fdccf915283,compatible,34
97e38fdccf915283,quality,34
97e38fdccf915283,local,34
97e38fdccf915283,global_front2,34
97e38fdccf915283,conditional_front2,34
8787fbb12fed5433,raw,192
8787fbb12fed5433,hard_safety,192
8787fbb12fed5433,compatible,34
8787fbb12fed5433,quality,30
8787fbb12fed5433,local,30
8787fbb12fed5433,global_front2,0
8787fbb12fed5433,conditional_front2,2
a460f60f07f05098,raw,192
a460f60f07f05098,hard_safety,192
a460f60f07f05098,compatible,32
a460f60f07f05098,quality,32
a460f60f07f05098,local,32
a460f60f07f05098,global_front2,32
a460f60f07f05098,conditional_front2,32
570334268a395022,raw,192
570334268a395022,hard_safety,192
570334268a395022,compatible,50
570334268a395022,quality,50
570334268a395022,local,50
570334268a395022,global_front2,50
570334268a395022,conditional_front2,50
16a705e621675626,raw,192
16a705e621675626,hard_safety,192
16a705e621675626,compatible,34
16a705e621675626,quality,24
16a705e621675626,local,24
16a705e621675626,global_front2,1
16a705e621675626,conditional_front2,2
377030639621540e,raw,192
377030639621540e,hard_safety,192
377030639621540e,compatible,33
377030639621540e,quality,24
377030639621540e,local,24
377030639621540e,global_front2,0
377030639621540e,conditional_front2,2
2e94974489245ae6,raw,192
2e94974489245ae6,hard_safety,192
2e94974489245ae6,compatible,35
2e94974489245ae6,quality,35
2e94974489245ae6,local,35
2e94974489245ae6,global_front2,35
2e94974489245ae6,conditional_front2,35
dc2a30b4130f5ab4,raw,192
dc2a30b4130f5ab4,hard_safety,192
dc2a30b4130f5ab4,compatible,31
dc2a30b4130f5ab4,quality,31
dc2a30b4130f5ab4,local,31
dc2a30b4130f5ab4,global_front2,31
dc2a30b4130f5ab4,conditional_front2,31
11f415ea61f95bbb,raw,192
11f415ea61f95bbb,hard_safety,182
11f415ea61f95bbb,compatible,28
11f415ea61f95bbb,quality,19
11f415ea61f95bbb,local,18
11f415ea61f95bbb,global_front2,18
11f415ea61f95bbb,conditional_front2,18
7fd57c3a03465a0a,raw,192
7fd57c3a03465a0a,hard_safety,192
7fd57c3a03465a0a,compatible,32
7fd57c3a03465a0a,quality,20
7fd57c3a03465a0a,local,20
7fd57c3a03465a0a,global_front2,0
7fd57c3a03465a0a,conditional_front2,2
bfabfb64124e5563,raw,192
bfabfb64124e5563,hard_safety,192
bfabfb64124e5563,compatible,37
bfabfb64124e5563,quality,37
bfabfb64124e5563,local,37
bfabfb64124e5563,global_front2,37
bfabfb64124e5563,conditional_front2,37
0dff173b10b75b6a,raw,192
0dff173b10b75b6a,hard_safety,192
0dff173b10b75b6a,compatible,32
0dff173b10b75b6a,quality,32
0dff173b10b75b6a,local,32
0dff173b10b75b6a,global_front2,32
0dff173b10b75b6a,conditional_front2,32
efd13cf71f83504e,raw,192
efd13cf71f83504e,hard_safety,192
efd13cf71f83504e,compatible,30
efd13cf71f83504e,quality,30
efd13cf71f83504e,local,30
efd13cf71f83504e,global_front2,30
efd13cf71f83504e,conditional_front2,30
86a8eb25b4045aba,raw,192
86a8eb25b4045aba,hard_safety,188
86a8eb25b4045aba,compatible,29
86a8eb25b4045aba,quality,18
86a8eb25b4045aba,local,18
86a8eb25b4045aba,global_front2,0
86a8eb25b4045aba,conditional_front2,2
04f77fbd6bf3505a,raw,192
04f77fbd6bf3505a,hard_safety,192
04f77fbd6bf3505a,compatible,32
04f77fbd6bf3505a,quality,21
04f77fbd6bf3505a,local,21
04f77fbd6bf3505a,global_front2,1
04f77fbd6bf3505a,conditional_front2,2
69cd8ef1721f550d,raw,192
69cd8ef1721f550d,hard_safety,192
69cd8ef1721f550d,compatible,49
69cd8ef1721f550d,quality,49
69cd8ef1721f550d,local,49
69cd8ef1721f550d,global_front2,49
69cd8ef1721f550d,conditional_front2,49
738c5da7a06d554c,raw,192
738c5da7a06d554c,hard_safety,189
738c5da7a06d554c,compatible,31
738c5da7a06d554c,quality,18
738c5da7a06d554c,local,18
738c5da7a06d554c,global_front2,0
738c5da7a06d554c,conditional_front2,2
a57d242401f951f5,raw,192
a57d242401f951f5,hard_safety,154
a57d242401f951f5,compatible,5
a57d242401f951f5,quality,2
a57d242401f951f5,local,0
a57d242401f951f5,global_front2,0
a57d242401f951f5,conditional_front2,0
d57a735214e65851,raw,192
d57a735214e65851,hard_safety,192
d57a735214e65851,compatible,45
d57a735214e65851,quality,45
d57a735214e65851,local,45
d57a735214e65851,global_front2,45
d57a735214e65851,conditional_front2,45
9bbb66957b9d5e1c,raw,192
9bbb66957b9d5e1c,hard_safety,192
9bbb66957b9d5e1c,compatible,31
9bbb66957b9d5e1c,quality,31
9bbb66957b9d5e1c,local,31
9bbb66957b9d5e1c,global_front2,31
9bbb66957b9d5e1c,conditional_front2,31
ccb7a68f3e0a57fc,raw,192
ccb7a68f3e0a57fc,hard_safety,192
ccb7a68f3e0a57fc,compatible,51
ccb7a68f3e0a57fc,quality,47
ccb7a68f3e0a57fc,local,47
ccb7a68f3e0a57fc,global_front2,0
ccb7a68f3e0a57fc,conditional_front2,2
05c91985246d58a6,raw,192
05c91985246d58a6,hard_safety,192
05c91985246d58a6,compatible,40
05c91985246d58a6,quality,27
05c91985246d58a6,local,27
05c91985246d58a6,global_front2,0
05c91985246d58a6,conditional_front2,2
2d1c26e4b5895e96,raw,192
2d1c26e4b5895e96,hard_safety,192
2d1c26e4b5895e96,compatible,32
2d1c26e4b5895e96,quality,27
2d1c26e4b5895e96,local,27
2d1c26e4b5895e96,global_front2,2
2d1c26e4b5895e96,conditional_front2,2
1f71cdf4e4c65299,raw,192
1f71cdf4e4c65299,hard_safety,192
1f71cdf4e4c65299,compatible,31
1f71cdf4e4c65299,quality,25
1f71cdf4e4c65299,local,25
1f71cdf4e4c65299,global_front2,0
1f71cdf4e4c65299,conditional_front2,2
1b7a2afa56df5d20,raw,192
1b7a2afa56df5d20,hard_safety,192
1b7a2afa56df5d20,compatible,38
1b7a2afa56df5d20,quality,31
1b7a2afa56df5d20,local,31
1b7a2afa56df5d20,global_front2,0
1b7a2afa56df5d20,conditional_front2,2
1f37959067985e67,raw,192
1f37959067985e67,hard_safety,192
1f37959067985e67,compatible,30
1f37959067985e67,quality,18
1f37959067985e67,local,18
1f37959067985e67,global_front2,0
1f37959067985e67,conditional_front2,2
f07db0b393fd522e,raw,192
f07db0b393fd522e,hard_safety,192
f07db0b393fd522e,compatible,31
f07db0b393fd522e,quality,23
f07db0b393fd522e,local,23
f07db0b393fd522e,global_front2,19
f07db0b393fd522e,conditional_front2,20
fa4cc4b0188c5b79,raw,192
fa4cc4b0188c5b79,hard_safety,192
fa4cc4b0188c5b79,compatible,30
fa4cc4b0188c5b79,quality,26
fa4cc4b0188c5b79,local,26
fa4cc4b0188c5b79,global_front2,0
fa4cc4b0188c5b79,conditional_front2,2
eb2ede89ad9b5a6e,raw,192
eb2ede89ad9b5a6e,hard_safety,189
eb2ede89ad9b5a6e,compatible,31
eb2ede89ad9b5a6e,quality,20
eb2ede89ad9b5a6e,local,20
eb2ede89ad9b5a6e,global_front2,0
eb2ede89ad9b5a6e,conditional_front2,2
bc4345e13302535e,raw,192
bc4345e13302535e,hard_safety,188
